YEAR,TRAIL,PLOT,SAMPLING_UNIT,SUBFAMILY,GENUS,SPECIES,TAXON,FUNCTIONAL_GROUP,N_OF_WORKERS
2006,LO7,4500,LO7_4500,Formicinae,Camponotus,atriceps,Camponotus_atriceps,Arboreal_omnivores,1
2006,LO7,4500,LO7_4500,Formicinae,Nylanderia,caeciliae,Nylanderia_caeciliae,Generalist_omnivores,1
2006,LO7,4500,LO7_4500,Myrmicinae,Apterostigma,urichii,Apterostigma_urichii,Cryptobiotic_attines,1
2006,LO7,4500,LO7_4500,Myrmicinae,Blepharidatta,brasiliensis,Blepharidatta_brasiliensis,Generalist_omnivores,4
2006,LO7,4500,LO7_4500,Myrmicinae,Carebara,escherichi,Carebara_escherichi,Ground_dwelling_omnivores,5
2006,LO7,4500,LO7_4500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,11
2006,LO7,4500,LO7_4500,Myrmicinae,Crematogaster,limata,Crematogaster_limata,Arboreal_omnivores,2
2006,LO7,4500,LO7_4500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,45
2006,LO7,4500,LO7_4500,Myrmicinae,Cyphomyrmex,peltatus,Cyphomyrmex_peltatus,Cryptobiotic_attines,1
2006,LO7,4500,LO7_4500,Myrmicinae,Paratrachymyrmex,bugnioni,Paratrachymyrmex_bugnioni,Leaf_cutters,1
2006,LO7,4500,LO7_4500,Myrmicinae,Paratrachymyrmex,opulentus,Paratrachymyrmex_opulentus,Leaf_cutters,1
2006,LO7,4500,LO7_4500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,5
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,10
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,1
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,3
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,sp_14,Pheidole_sp_14,Generalist_omnivores,6
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,sp_15,Pheidole_sp_15,Generalist_omnivores,12
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,sp_23,Pheidole_sp_23,Generalist_omnivores,1
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,sp_26,Pheidole_sp_26,Generalist_omnivores,2
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,sp_27,Pheidole_sp_27,Generalist_omnivores,10
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,sp_32,Pheidole_sp_32,Generalist_omnivores,9
2006,LO7,4500,LO7_4500,Myrmicinae,Pheidole,tortulosa,Pheidole_tortulosa,Generalist_omnivores,3
2006,LO7,4500,LO7_4500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,1
2006,LO7,4500,LO7_4500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,2
2006,LO7,4500,LO7_4500,Myrmicinae,Solenopsis,saevissima,Solenopsis_saevissima,Ground_dwelling_omnivores,3
2006,LO7,4500,LO7_4500,Myrmicinae,Solenopsis,sp_06,Solenopsis_sp_06,Ground_dwelling_omnivores,3
2006,LO7,4500,LO7_4500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,2
2006,LO7,4500,LO7_4500,Myrmicinae,Strumigenys,perparva,Strumigenys_perparva,Ground_dwelling_specialist_predators,1
2006,LO7,4500,LO7_4500,Ponerinae,Anochetus,diegensis,Anochetus_diegensis,Ground_dwelling_generalist_predators,1
2006,LO7,4500,LO7_4500,Ponerinae,Hypoponera,sp_03,Hypoponera_sp_03,Ground_dwelling_generalist_predators,2
2006,LO7,4500,LO7_4500,Ponerinae,Hypoponera,sp_04,Hypoponera_sp_04,Ground_dwelling_generalist_predators,2
2006,LO7,4500,LO7_4500,Ponerinae,Leptogenys,pusilla,Leptogenys_pusilla,Raid_hunting_predators,1
2006,LO7,4500,LO7_4500,Ponerinae,Mayaponera,constricta,Mayaponera_constricta,Ground_dwelling_generalist_predators,5
2006,LO7,4500,LO7_4500,Ponerinae,Odontomachus,opaciventris,Odontomachus_opaciventris,Ground_dwelling_generalist_predators,1
2006,LO7,4500,LO7_4500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,2
2006,LO8,500,LO8_0500,Dolichoderinae,Azteca,sp_01,Azteca_sp_01,Arboreal_omnivores,1
2006,LO8,500,LO8_0500,Dorylinae,Labidus,coecus,Labidus_coecus,Raid_hunting_predators,4
2006,LO8,500,LO8_0500,Dorylinae,Labidus,praedator,Labidus_praedator,Raid_hunting_predators,10
2006,LO8,500,LO8_0500,Dorylinae,Neivamyrmex,adnepos,Neivamyrmex_adnepos,Raid_hunting_predators,1
2006,LO8,500,LO8_0500,Dorylinae,Nomamyrmex,hartigi,Nomamyrmex_hartigi,Raid_hunting_predators,11
2006,LO8,500,LO8_0500,Ectatomminae,Gnamptogenys,tortuolosa,Gnamptogenys_tortuolosa,Ground_dwelling_generalist_predators,1
2006,LO8,500,LO8_0500,Formicinae,Camponotus,ager,Camponotus_ager,Arboreal_omnivores,1
2006,LO8,500,LO8_0500,Formicinae,Camponotus,atriceps,Camponotus_atriceps,Arboreal_omnivores,1
2006,LO8,500,LO8_0500,Formicinae,Camponotus,rapax,Camponotus_rapax,Generalist_omnivores,2
2006,LO8,500,LO8_0500,Formicinae,Nylanderia,guatemalensis,Nylanderia_guatemalensis,Generalist_omnivores,8
2006,LO8,500,LO8_0500,Myrmicinae,Blepharidatta,brasiliensis,Blepharidatta_brasiliensis,Generalist_omnivores,9
2006,LO8,500,LO8_0500,Myrmicinae,Crematogaster,flavosensitiva,Crematogaster_flavosensitiva,Generalist_omnivores,3
2006,LO8,500,LO8_0500,Myrmicinae,Crematogaster,limata,Crematogaster_limata,Arboreal_omnivores,2
2006,LO8,500,LO8_0500,Myrmicinae,Crematogaster,sotobosque,Crematogaster_sotobosque,Generalist_omnivores,2
2006,LO8,500,LO8_0500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,9
2006,LO8,500,LO8_0500,Myrmicinae,Myrmicocrypta,sp_01,Myrmicocrypta_sp_01,Cryptobiotic_attines,2
2006,LO8,500,LO8_0500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,2
2006,LO8,500,LO8_0500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,2
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,10
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,4
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,sp_02,Pheidole_sp_02,Generalist_omnivores,2
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,sp_04,Pheidole_sp_04,Generalist_omnivores,66
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,sp_15,Pheidole_sp_15,Generalist_omnivores,5
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,sp_19,Pheidole_sp_19,Generalist_omnivores,1
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,sp_31,Pheidole_sp_31,Generalist_omnivores,14
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,sp_32,Pheidole_sp_32,Generalist_omnivores,2
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,sp_36,Pheidole_sp_36,Generalist_omnivores,8
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,sp_37,Pheidole_sp_37,Generalist_omnivores,2
2006,LO8,500,LO8_0500,Myrmicinae,Pheidole,sp_43,Pheidole_sp_43,Generalist_omnivores,1
2006,LO8,500,LO8_0500,Myrmicinae,Solenopsis,brevicornis,Solenopsis_brevicornis,Ground_dwelling_omnivores,11
2006,LO8,500,LO8_0500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,1
2006,LO8,500,LO8_0500,Myrmicinae,Solenopsis,geminata,Solenopsis_geminata,Ground_dwelling_omnivores,4
2006,LO8,500,LO8_0500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,2
2006,LO8,500,LO8_0500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,6
2006,LO8,500,LO8_0500,Myrmicinae,Wasmannia,scrobifera,Wasmannia_scrobifera,Ground_dwelling_omnivores,1
2006,LO8,500,LO8_0500,Ponerinae,Anochetus,diegensis,Anochetus_diegensis,Ground_dwelling_generalist_predators,1
2006,LO8,500,LO8_0500,Ponerinae,Leptogenys,gaigei,Leptogenys_gaigei,Raid_hunting_predators,1
2006,LO8,500,LO8_0500,Ponerinae,Neoponera,apicalis,Neoponera_apicalis,Ground_dwelling_generalist_predators,1
2006,LO8,500,LO8_0500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,5
2006,LO8,500,LO8_0500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,2
2006,LO8,1500,LO8_1500,Dolichoderinae,Dolichoderus,imitator,Dolichoderus_imitator,Arboreal_omnivores,1
2006,LO8,1500,LO8_1500,Dorylinae,Labidus,coecus,Labidus_coecus,Raid_hunting_predators,5
2006,LO8,1500,LO8_1500,Formicinae,Nylanderia,caeciliae,Nylanderia_caeciliae,Generalist_omnivores,1
2006,LO8,1500,LO8_1500,Myrmicinae,Atta,sexdens,Atta_sexdens,Leaf_cutters,2
2006,LO8,1500,LO8_1500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,2
2006,LO8,1500,LO8_1500,Myrmicinae,Crematogaster,limata,Crematogaster_limata,Arboreal_omnivores,1
2006,LO8,1500,LO8_1500,Myrmicinae,Crematogaster,sotobosque,Crematogaster_sotobosque,Generalist_omnivores,3
2006,LO8,1500,LO8_1500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,40
2006,LO8,1500,LO8_1500,Myrmicinae,Cyphomyrmex,peltatus,Cyphomyrmex_peltatus,Cryptobiotic_attines,1
2006,LO8,1500,LO8_1500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,2
2006,LO8,1500,LO8_1500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,7
2006,LO8,1500,LO8_1500,Myrmicinae,Pheidole,cataractae,Pheidole_cataractae,Generalist_omnivores,2
2006,LO8,1500,LO8_1500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,6
2006,LO8,1500,LO8_1500,Myrmicinae,Pheidole,nitella,Pheidole_nitella,Generalist_omnivores,5
2006,LO8,1500,LO8_1500,Myrmicinae,Pheidole,sp_15,Pheidole_sp_15,Generalist_omnivores,6
2006,LO8,1500,LO8_1500,Myrmicinae,Pheidole,sp_19,Pheidole_sp_19,Generalist_omnivores,27
2006,LO8,1500,LO8_1500,Myrmicinae,Pheidole,sp_31,Pheidole_sp_31,Generalist_omnivores,8
2006,LO8,1500,LO8_1500,Myrmicinae,Pheidole,sp_41,Pheidole_sp_41,Generalist_omnivores,1
2006,LO8,1500,LO8_1500,Myrmicinae,Solenopsis,brevicornis,Solenopsis_brevicornis,Ground_dwelling_omnivores,2
2006,LO8,1500,LO8_1500,Myrmicinae,Solenopsis,geminata,Solenopsis_geminata,Ground_dwelling_omnivores,2
2006,LO8,1500,LO8_1500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,7
2006,LO8,1500,LO8_1500,Myrmicinae,Strumigenys,precava,Strumigenys_precava,Ground_dwelling_specialist_predators,1
2006,LO8,1500,LO8_1500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,1
2006,LO8,1500,LO8_1500,Ponerinae,Mayaponera,constricta,Mayaponera_constricta,Ground_dwelling_generalist_predators,1
2006,LO8,1500,LO8_1500,Ponerinae,Odontomachus,meinerti,Odontomachus_meinerti,Ground_dwelling_generalist_predators,3
2006,LO8,1500,LO8_1500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,1
2006,LO8,2500,LO8_2500,Dorylinae,Labidus,praedator,Labidus_praedator,Raid_hunting_predators,15
2006,LO8,2500,LO8_2500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,9
2006,LO8,2500,LO8_2500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,4
2006,LO8,2500,LO8_2500,Formicinae,Brachymyrmex,heeri,Brachymyrmex_heeri,Generalist_omnivores,1
2006,LO8,2500,LO8_2500,Formicinae,Camponotus,fastigatus,Camponotus_fastigatus,Arboreal_omnivores,4
2006,LO8,2500,LO8_2500,Formicinae,Camponotus,femoratus,Camponotus_femoratus,Arboreal_omnivores,60
2006,LO8,2500,LO8_2500,Formicinae,Camponotus,rapax,Camponotus_rapax,Generalist_omnivores,1
2006,LO8,2500,LO8_2500,Formicinae,Gigantiops,destructor,Gigantiops_destructor,Ground_dwelling_generalist_predators,1
2006,LO8,2500,LO8_2500,Myrmicinae,Atta,sexdens,Atta_sexdens,Leaf_cutters,16
2006,LO8,2500,LO8_2500,Myrmicinae,Carebara,urichi,Carebara_urichi,Ground_dwelling_omnivores,2
2006,LO8,2500,LO8_2500,Myrmicinae,Cephalotes,sp_03,Cephalotes_sp_03,Arboreal_omnivores,1
2006,LO8,2500,LO8_2500,Myrmicinae,Crematogaster,flavosensitiva,Crematogaster_flavosensitiva,Generalist_omnivores,1
2006,LO8,2500,LO8_2500,Myrmicinae,Crematogaster,sotobosque,Crematogaster_sotobosque,Generalist_omnivores,1
2006,LO8,2500,LO8_2500,Myrmicinae,Cyphomyrmex,peltatus,Cyphomyrmex_peltatus,Cryptobiotic_attines,7
2006,LO8,2500,LO8_2500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,9
2006,LO8,2500,LO8_2500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,3
2006,LO8,2500,LO8_2500,Myrmicinae,Paratrachymyrmex,sp_09,Paratrachymyrmex_sp_09,Leaf_cutters,1
2006,LO8,2500,LO8_2500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,5
2006,LO8,2500,LO8_2500,Myrmicinae,Pheidole,nitella,Pheidole_nitella,Generalist_omnivores,8
2006,LO8,2500,LO8_2500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,3
2006,LO8,2500,LO8_2500,Myrmicinae,Pheidole,sp_09,Pheidole_sp_09,Generalist_omnivores,1
2006,LO8,2500,LO8_2500,Myrmicinae,Pheidole,sp_15,Pheidole_sp_15,Generalist_omnivores,1
2006,LO8,2500,LO8_2500,Myrmicinae,Pheidole,sp_24,Pheidole_sp_24,Generalist_omnivores,1
2006,LO8,2500,LO8_2500,Myrmicinae,Pheidole,sp_44,Pheidole_sp_44,Generalist_omnivores,29
2006,LO8,2500,LO8_2500,Myrmicinae,Pheidole,sp_45,Pheidole_sp_45,Generalist_omnivores,2
2006,LO8,2500,LO8_2500,Myrmicinae,Pheidole,tortulosa,Pheidole_tortulosa,Generalist_omnivores,1
2006,LO8,2500,LO8_2500,Myrmicinae,Solenopsis,brevicornis,Solenopsis_brevicornis,Ground_dwelling_omnivores,6
2006,LO8,2500,LO8_2500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,4
2006,LO8,2500,LO8_2500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,3
2006,LO8,2500,LO8_2500,Myrmicinae,Strumigenys,sp_02,Strumigenys_sp_02,Ground_dwelling_specialist_predators,1
2006,LO8,2500,LO8_2500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,51
2006,LO8,2500,LO8_2500,Myrmicinae,Wasmannia,iheringi,Wasmannia_iheringi,Ground_dwelling_omnivores,1
2006,LO8,2500,LO8_2500,Paraponerinae,Paraponera,clavata,Paraponera_clavata,Arboreal_omnivores,1
2006,LO8,2500,LO8_2500,Ponerinae,Mayaponera,arhuaca,Mayaponera_arhuaca,Ground_dwelling_generalist_predators,1
2006,LO8,2500,LO8_2500,Ponerinae,Odontomachus,caelatus,Odontomachus_caelatus,Ground_dwelling_generalist_predators,1
2006,LO8,3500,LO8_3500,Dorylinae,Neivamyrmex,gibbatus,Neivamyrmex_gibbatus,Raid_hunting_predators,5
2006,LO8,3500,LO8_3500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,2
2006,LO8,3500,LO8_3500,Formicinae,Camponotus,ager,Camponotus_ager,Arboreal_omnivores,1
2006,LO8,3500,LO8_3500,Formicinae,Camponotus,rapax,Camponotus_rapax,Generalist_omnivores,11
2006,LO8,3500,LO8_3500,Formicinae,Nylanderia,guatemalensis,Nylanderia_guatemalensis,Generalist_omnivores,7
2006,LO8,3500,LO8_3500,Myrmicinae,Apterostigma,urichii,Apterostigma_urichii,Cryptobiotic_attines,1
2006,LO8,3500,LO8_3500,Myrmicinae,Blepharidatta,brasiliensis,Blepharidatta_brasiliensis,Generalist_omnivores,2
2006,LO8,3500,LO8_3500,Myrmicinae,Cephalotes,sp_03,Cephalotes_sp_03,Arboreal_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,10
2006,LO8,3500,LO8_3500,Myrmicinae,Crematogaster,sotobosque,Crematogaster_sotobosque,Generalist_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,3
2006,LO8,3500,LO8_3500,Myrmicinae,Cyphomyrmex,peltatus,Cyphomyrmex_peltatus,Cryptobiotic_attines,1
2006,LO8,3500,LO8_3500,Myrmicinae,Octostruma,balzani,Octostruma_balzani,Ground_dwelling_specialist_predators,1
2006,LO8,3500,LO8_3500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,4
2006,LO8,3500,LO8_3500,Myrmicinae,Paratrachymyrmex,sp_09,Paratrachymyrmex_sp_09,Leaf_cutters,2
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,2
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,nitella,Pheidole_nitella,Generalist_omnivores,4
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,sp_11,Pheidole_sp_11,Generalist_omnivores,3
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,sp_17,Pheidole_sp_17,Generalist_omnivores,2
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,sp_28,Pheidole_sp_28,Generalist_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,sp_29,Pheidole_sp_29,Generalist_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,sp_36,Pheidole_sp_36,Generalist_omnivores,2
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,sp_46,Pheidole_sp_46,Generalist_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,sp_47,Pheidole_sp_47,Generalist_omnivores,2
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,sp_49,Pheidole_sp_49,Generalist_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Pheidole,vorax,Pheidole_vorax,Generalist_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Solenopsis,brevicornis,Solenopsis_brevicornis,Ground_dwelling_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,4
2006,LO8,3500,LO8_3500,Myrmicinae,Solenopsis,geminata,Solenopsis_geminata,Ground_dwelling_omnivores,9
2006,LO8,3500,LO8_3500,Myrmicinae,Solenopsis,sp_09,Solenopsis_sp_09,Ground_dwelling_omnivores,1
2006,LO8,3500,LO8_3500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,3
2006,LO8,3500,LO8_3500,Myrmicinae,Strumigenys,sp_04,Strumigenys_sp_04,Ground_dwelling_specialist_predators,2
2006,LO8,3500,LO8_3500,Myrmicinae,Strumigenys,trinidadensis,Strumigenys_trinidadensis,Ground_dwelling_specialist_predators,1
2006,LO8,3500,LO8_3500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,200
2006,LO8,3500,LO8_3500,Ponerinae,Mayaponera,constricta,Mayaponera_constricta,Ground_dwelling_generalist_predators,1
2006,LO8,3500,LO8_3500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,2
2006,LO8,3500,LO8_3500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,1
2006,LO8,4500,LO8_4500,Amblyoponinae,Prionopelta,punctulata,Prionopelta_punctulata,Ground_dwelling_specialist_predators,1
2006,LO8,4500,LO8_4500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,2
2006,LO8,4500,LO8_4500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,1
2006,LO8,4500,LO8_4500,Formicinae,Camponotus,atriceps,Camponotus_atriceps,Arboreal_omnivores,1
2006,LO8,4500,LO8_4500,Formicinae,Camponotus,rapax,Camponotus_rapax,Generalist_omnivores,4
2006,LO8,4500,LO8_4500,Myrmicinae,Acromyrmex,sp_01,Acromyrmex_sp_01,Leaf_cutters,2
2006,LO8,4500,LO8_4500,Myrmicinae,Apterostigma,urichii,Apterostigma_urichii,Cryptobiotic_attines,1
2006,LO8,4500,LO8_4500,Myrmicinae,Atta,cephalotes,Atta_cephalotes,Leaf_cutters,2
2006,LO8,4500,LO8_4500,Myrmicinae,Carebara,escherichi,Carebara_escherichi,Ground_dwelling_omnivores,1
2006,LO8,4500,LO8_4500,Myrmicinae,Cephalotes,pellans,Cephalotes_pellans,Arboreal_omnivores,1
2006,LO8,4500,LO8_4500,Myrmicinae,Cephalotes,sp_03,Cephalotes_sp_03,Arboreal_omnivores,1
2006,LO8,4500,LO8_4500,Myrmicinae,Crematogaster,limata,Crematogaster_limata,Arboreal_omnivores,2
2006,LO8,4500,LO8_4500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,14
2006,LO8,4500,LO8_4500,Myrmicinae,Cyphomyrmex,peltatus,Cyphomyrmex_peltatus,Cryptobiotic_attines,1
2006,LO8,4500,LO8_4500,Myrmicinae,Paratrachymyrmex,cornetzi,Paratrachymyrmex_cornetzi,Leaf_cutters,2
2006,LO8,4500,LO8_4500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,19
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,1
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,flavens,Pheidole_flavens,Generalist_omnivores,5
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,4
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,3
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,5
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,sp_04,Pheidole_sp_04,Generalist_omnivores,39
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,sp_09,Pheidole_sp_09,Generalist_omnivores,1
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,sp_11,Pheidole_sp_11,Generalist_omnivores,2
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,sp_15,Pheidole_sp_15,Generalist_omnivores,1
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,sp_25,Pheidole_sp_25,Generalist_omnivores,33
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,sp_29,Pheidole_sp_29,Generalist_omnivores,1
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,sp_38,Pheidole_sp_38,Generalist_omnivores,3
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,tortulosa,Pheidole_tortulosa,Generalist_omnivores,1
2006,LO8,4500,LO8_4500,Myrmicinae,Pheidole,vorax,Pheidole_vorax,Generalist_omnivores,3
2006,LO8,4500,LO8_4500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,3
2006,LO8,4500,LO8_4500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,7
2006,LO8,4500,LO8_4500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,2
2006,LO8,4500,LO8_4500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,1
2006,LO8,4500,LO8_4500,Ponerinae,Mayaponera,constricta,Mayaponera_constricta,Ground_dwelling_generalist_predators,3
2006,LO8,4500,LO8_4500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,2
2012,LO3,500,LO3_0500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,10
2012,LO3,500,LO3_0500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,1
2012,LO3,500,LO3_0500,Formicinae,Camponotus,fastigatus,Camponotus_fastigatus,Arboreal_omnivores,4
2012,LO3,500,LO3_0500,Formicinae,Camponotus,leydigi,Camponotus_leydigi,Arboreal_omnivores,3
2012,LO3,500,LO3_0500,Formicinae,Nylanderia,caeciliae,Nylanderia_caeciliae,Generalist_omnivores,2
2012,LO3,500,LO3_0500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,12
2012,LO3,500,LO3_0500,Myrmicinae,Crematogaster,sotobosque,Crematogaster_sotobosque,Generalist_omnivores,3
2012,LO3,500,LO3_0500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,18
2012,LO3,500,LO3_0500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,4
2012,LO3,500,LO3_0500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,10
2012,LO3,500,LO3_0500,Myrmicinae,Pheidole,cataractae,Pheidole_cataractae,Generalist_omnivores,9
2012,LO3,500,LO3_0500,Myrmicinae,Pheidole,flavens,Pheidole_flavens,Generalist_omnivores,1
